Product ID,Product Name,Product Category,Price (USD),Rating,Number of Reviews,Seller Name,Product Availability,Shipping Cost,Discount Percentage
4afd782e-b488-4d96-8630-9832fa12a3e7,revolutionize real-time e-markets,Toys,75.96,3.8,966,"Rogers, Hart and Sexton",In stock,15.37,23
f3e8ab6e-96cd-4816-a01a-870401771057,aggregate magnetic technologies,Health & Personal Care,188.83,3.0,2951,Farmer Inc,In stock,2.07,21
2fbf0343-7e04-4a3b-ab62-0c29d9810867,architect proactive partnerships,Grocery,365.25,4.8,7267,"Hughes, Silva and Tran",Out of stock,1.69,46
45fdcd41-1a94-40ea-b5b6-0ebe9ec655f0,integrate best-of-breed e-tailers,Sports,225.46,1.8,1383,"Morris, Thompson and Elliott",Out of stock,7.78,30
e94b35e2-5601-4717-ad2e-40cf1200ac88,leverage 24/365 convergence,Beauty,94.8,3.2,1960,Richards Inc,In stock,10.97,39
4d5522b4-41b9-4abf-a8aa-b4ea1273c04a,maximize end-to-end e-services,Clothing,474.69,1.7,1495,"Miller, Kelly and Allen",Out of stock,1.4,31
9aee645c-a58c-4369-afd6-1305e03f6aff,target bricks-and-clicks architectures,Grocery,276.3,3.5,4396,"Nichols, Miller and Price",Out of stock,7.33,27
cf76cf75-9f47-4cc2-bf3a-d0c2e5a3e868,orchestrate out-of-the-box networks,Sports,211.64,4.2,9015,Williams PLC,In stock,6.0,27
a3f823b4-7c89-40be-a3ed-0f3df8286369,streamline next-generation supply-chains,Grocery,425.82,2.0,4407,Perez-Cortez,In stock,5.29,7
15f2a4db-ae49-47e1-8ca1-ea3f359036ed,aggregate viral ROI,Grocery,139.85,1.7,6325,"Cook, Deleon and Rivera",Out of stock,3.63,9
2ccb6845-d4a8-41ef-8668-5f4448c7282d,target cross-media functionalities,Electronics,126.35,2.2,7543,Jackson-Nguyen,Out of stock,1.2,38
d6d42a65-0767-4e5f-bb4b-7f9b9c88e792,mesh viral deliverables,Health & Personal Care,286.48,1.9,7503,Walton Group,Out of stock,4.46,2
46a5c37a-d994-44db-99b8-c9549b594260,extend plug-and-play applications,Clothing,459.82,1.5,999,Patrick and Sons,Out of stock,9.96,3
58e43290-08fa-4ae4-af22-f0892274bc0a,implement extensible systems,Health & Personal Care,188.46,2.9,3900,"Mitchell, Garcia and Sweeney",In stock,0.74,29
65a257f8-32e6-444c-8b21-f441fa4ce8f9,innovate extensible platforms,Toys,235.52,2.7,6917,"Peterson, Conley and Robbins",In stock,8.31,4
7cf3da05-5a66-419c-afcc-b9e38652d28e,re-contextualize killer infrastructures,Sports,464.52,2.4,6263,Solis Group,Out of stock,4.33,25
a7ea3a88-8d0f-4f79-81a2-59ac35f5f357,embrace dynamic technologies,Toys,456.99,3.6,1533,Bishop-Smith,In stock,2.19,47
08fa97b4-2a85-4e8a-9e72-73303aa087ff,synergize leading-edge e-markets,Sports,379.39,3.8,9346,"Whitney, Gray and Joseph",In stock,6.59,8
ef919542-cb62-4ad0-ad82-585823e72732,re-contextualize mission-critical deliverables,Automotive,364.44,3.9,417,"Donaldson, Huff and Murray",In stock,0.97,15
3518a192-56be-4da0-8156-cfd47dfdc558,re-contextualize real-time niches,Books,399.41,1.2,9296,Smith-Hood,Out of stock,18.39,34
70b62552-7be6-490c-9c72-73ce161d41d3,strategize one-to-one mindshare,Automotive,212.63,1.0,7019,Scott-Palmer,Out of stock,3.87,17
d8bede1f-4666-4c26-9c8b-a53225045f18,iterate cross-media solutions,Grocery,363.55,3.1,1743,Wong and Sons,In stock,5.73,17
a22808cc-c2f7-446f-918f-1ed1901883e6,re-intermediate rich methodologies,Sports,310.58,1.2,3277,"Ochoa, Harrison and Mcintyre",Out of stock,6.39,16
d9875b3e-3697-4fd6-99da-828d236d16fe,whiteboard wireless deliverables,Beauty,392.35,5.0,4673,"Phillips, Robinson and Bell",In stock,3.39,19
d7fbadcb-ca0c-4c37-8cb8-f240d23f840b,revolutionize efficient e-business,Sports,31.07,1.3,747,"Nelson, Lin and Hansen",In stock,7.55,38
fb818939-2af6-4bcf-9ee3-740b47a4a92d,transform vertical portals,Books,425.76,3.7,4646,Cooper and Sons,Out of stock,13.57,35
7841f720-5bd3-4233-adf1-fd0fff2fb472,deploy magnetic relationships,Health & Personal Care,270.0,3.4,7002,Gomez-York,In stock,9.19,17
82afd1b5-6a13-4cf3-8665-ab26a7e5e754,streamline strategic e-markets,Books,72.95,1.6,3917,"Gonzales, Ingram and Washington",Out of stock,0.45,29
5e082697-454a-449c-b65e-23ea0d504937,cultivate efficient technologies,Sports,264.82,3.8,6565,Harper PLC,Out of stock,4.33,10
e0a39d5c-697c-42d0-8c05-736644da3551,exploit end-to-end vortals,Clothing,251.29,4.9,9226,Escobar-Morgan,In stock,6.66,25
ce03fbba-907e-427d-b5ec-0144b91cb737,redefine proactive synergies,Beauty,261.42,3.4,9156,Kirk Inc,In stock,12.93,17
512bb017-9c27-4a1d-b967-ad68935ee34c,syndicate viral markets,Clothing,327.28,3.0,4960,Harris PLC,Out of stock,15.69,47
167c56de-e659-4a96-a3f3-2c7fa09cef88,orchestrate intuitive e-markets,Sports,441.2,2.5,241,Wilson-Mullins,In stock,4.59,34
a3e8c887-f003-4812-8615-c4f5898b55a6,exploit customized communities,Health & Personal Care,409.44,3.8,1513,Hicks-Lane,In stock,6.93,34
f4d6a66c-dd56-4cc4-bfab-c9a131c0e8ee,orchestrate wireless experiences,Home & Kitchen,202.67,3.3,860,"Franklin, Horton and Vazquez",In stock,8.27,3
8d9c6722-79d1-4697-804c-b32743779aaf,disintermediate intuitive e-markets,Toys,106.62,1.8,1993,Perry-Newman,In stock,18.33,0
b0027654-edf3-486b-a599-5e8a1b6ee36b,innovate cutting-edge e-markets,Health & Personal Care,8.37,1.4,4593,"Scott, Barton and Lee",Out of stock,15.66,16
d0f1e1cb-10c5-4854-94c4-72233b9021d0,evolve best-of-breed content,Home & Kitchen,36.97,1.3,8420,"Ramirez, Robles and Webster",In stock,9.76,43
8f1635b5-7005-45b8-8837-c3c2409d81ed,engineer world-class mindshare,Sports,448.15,1.8,2511,Cohen and Sons,Out of stock,8.19,21
d86421f0-ca88-485a-b014-06bf52fcb5e4,embrace front-end networks,Electronics,420.03,2.6,4217,Baker-Smith,Out of stock,1.95,8
6f79e610-f506-4e06-8737-665dbe851eed,brand end-to-end niches,Grocery,446.12,4.6,4160,Mcconnell-Moore,Out of stock,3.77,2
57010643-0675-489b-a8f4-f8d9b2fe82ac,monetize transparent functionalities,Sports,241.25,4.1,9670,Best-Stevenson,Out of stock,8.11,30
3b20dd29-bc8b-410a-9b23-95f3e37cd918,utilize compelling systems,Clothing,136.18,1.4,2619,"Whitaker, Roberts and Walker",Out of stock,12.17,47
0da817ed-9b3c-43f3-b06c-b50bf7f2f17c,unleash ubiquitous vortals,Electronics,194.98,1.1,9650,"Cruz, Fisher and Valencia",Out of stock,11.89,48
83ad84e9-ed7e-451c-ac56-70b1b5afea74,harness magnetic e-tailers,Home & Kitchen,241.81,3.4,6467,Edwards-Harper,In stock,10.43,27
4d3d7a8a-0c67-4a5c-a684-bdc0b96bce82,transform rich metrics,Grocery,265.64,2.7,8752,Patrick PLC,In stock,2.4,31
3132bb0c-fb7a-44f2-95b8-b0bfe5fe1478,visualize bleeding-edge supply-chains,Toys,493.0,3.9,6773,Hanna LLC,Out of stock,8.59,24
55abff51-0f36-4549-85b3-65bdfa986704,transition global portals,Grocery,447.39,4.3,3805,Sanchez-Fowler,In stock,15.85,19
c44548da-10b8-4735-a8aa-af164b7cb2dd,integrate out-of-the-box relationships,Beauty,406.75,4.3,2959,"Rivera, Harris and Parsons",Out of stock,18.86,43
ce582655-425c-4b2c-8ec2-f5f34b4649b6,syndicate virtual action-items,Grocery,496.24,3.9,664,Chan Ltd,In stock,6.36,12
1a9f7185-8370-458a-b254-252ae54ca38c,synthesize dot-com mindshare,Electronics,365.07,1.2,8657,Clark-Crawford,Out of stock,12.06,22
454576e7-f8ab-41fd-ab53-fda4c7a106eb,expedite clicks-and-mortar e-tailers,Electronics,324.71,4.2,3276,"Mercado, Cross and Webster",Out of stock,1.85,34
5a9593ec-e4f2-4add-b79d-196df665a966,envisioneer holistic systems,Grocery,83.02,1.6,3923,"Potter, Wright and Diaz",Out of stock,16.0,31
2b59b6ee-4b6c-47c7-9013-13d91e0bed6f,incentivize e-business infrastructures,Books,265.52,1.2,8961,Mathews-Landry,In stock,12.34,13
118e4852-11c0-4968-b8da-5cbb1f6be1f4,leverage virtual communities,Toys,473.43,3.2,5139,"Allen, Ramirez and Ferrell",In stock,0.29,30
fc106f36-d1a0-4c0f-a043-569bcb55b252,cultivate scalable e-tailers,Sports,94.01,3.7,4106,"Burnett, Morgan and Harris",Out of stock,2.35,43
e09a7b33-3a3a-41ea-aa14-d64deec6419d,exploit real-time e-commerce,Grocery,384.1,4.9,3414,Davis Group,Out of stock,11.78,6
a17d7bd0-2941-4089-b3d6-b9b3643770c0,deploy web-enabled technologies,Automotive,453.51,2.8,2078,Haney Ltd,Out of stock,3.08,34
64d72c55-8db1-41ca-9013-e41e5f486e3d,innovate innovative e-business,Books,483.4,4.7,4216,Miller-Wyatt,Out of stock,7.86,44
489787b9-eb83-4b0b-b15a-14fc3ace7860,synergize killer paradigms,Clothing,234.85,2.4,3654,Williamson Inc,In stock,17.68,14
f976df6d-79ce-4873-b11f-72d707f6ef65,exploit revolutionary vortals,Health & Personal Care,309.07,2.8,6541,Chavez and Sons,In stock,16.98,9
e8bfe8a2-23b5-468b-876d-d4dec133fbda,incubate world-class architectures,Health & Personal Care,398.85,3.0,5896,"White, Lloyd and Ruiz",In stock,2.02,35
73e05341-668b-4cfb-b579-7a1bece8aa67,empower back-end ROI,Beauty,87.66,2.6,3365,Harrison PLC,In stock,2.83,6
a882da57-ff07-4b07-918f-b8a58555f90c,synergize global e-services,Automotive,202.64,3.6,4127,"Walker, Hamilton and Ortega",Out of stock,17.71,25
6065edb5-fcd6-4f5b-abaa-95286c5afd3c,transition rich partnerships,Books,185.82,2.7,4407,Boyd-Lynch,In stock,13.74,26
46e2346b-2455-425b-a281-eda4e3aa31a3,maximize real-time eyeballs,Books,144.24,4.2,238,Young Inc,In stock,5.57,23
9bf60ff7-62fd-4283-848d-c6ea13b6e75f,iterate granular e-tailers,Books,172.93,3.8,1994,"Owens, Moran and Lucas",Out of stock,0.88,3
c7dfedff-a000-4652-81d5-2c5152a7e0fa,enhance efficient eyeballs,Automotive,70.81,2.9,7072,Phillips-Garcia,In stock,16.52,9
ab49dbbe-6d9b-4e7c-879c-5f40842866c3,deliver wireless mindshare,Home & Kitchen,92.67,4.7,7695,"Riley, Fisher and Thomas",Out of stock,13.07,9
ba92ccb7-8a86-4252-9169-f39977b86465,reinvent back-end action-items,Clothing,159.72,2.5,5836,York Group,In stock,11.39,16
9ea6e4e6-30e6-458d-9009-064b71a18f9f,optimize granular relationships,Toys,410.41,4.2,9367,"Barron, Vega and Austin",Out of stock,3.54,26
b106b800-d3c3-4b98-9141-c7daf105d9b4,grow intuitive bandwidth,Health & Personal Care,116.26,1.6,9776,Jones-Hill,Out of stock,18.94,34
e78d5054-80b0-4cd5-abbb-74534b2957f5,synergize turn-key relationships,Sports,329.06,3.4,4693,"Martin, Wilkins and Reed",Out of stock,12.7,7
8f0fc6b5-f9e4-4c85-a7dc-3727d47493c0,synergize back-end technologies,Clothing,280.09,3.3,7422,"Oconnor, Medina and Schmidt",In stock,5.83,13
a2317dae-23ae-4313-8fd0-f210706852a3,enable user-centric solutions,Books,176.39,1.4,9751,Green Ltd,In stock,11.76,8
1a17b4f2-650d-49e7-9b16-b3c2a033ba86,maximize open-source vortals,Sports,480.43,1.9,7231,Holmes-Hansen,Out of stock,4.44,39
51670240-9b80-48b0-b89d-7057cfec776b,reinvent integrated e-business,Beauty,262.83,2.9,4325,Simmons-Cortez,Out of stock,6.79,8
d9a68c5f-752c-40da-95e9-8e6ebdc194d7,disintermediate frictionless platforms,Health & Personal Care,27.28,4.4,3623,Robertson LLC,In stock,3.07,45
ce9cbcb5-254f-408f-90e4-8f145e166287,monetize transparent e-services,Clothing,454.1,4.9,5757,Watkins-Rodriguez,Out of stock,6.16,49
755376db-09ca-436a-b394-385eaf6cf7f4,productize sticky mindshare,Sports,202.88,1.6,648,Small-Riddle,Out of stock,18.75,1
3f3e2101-c8d4-4bed-b5e3-31ef1866989e,drive leading-edge architectures,Grocery,266.71,3.5,1942,Rasmussen LLC,In stock,19.69,37
4b83963d-17ff-4fa1-88fe-510d8c12b1b2,grow killer synergies,Grocery,206.01,4.3,5132,Whitaker Ltd,Out of stock,7.1,19
f90df3ea-7d87-488d-9a66-074d5ff013bc,utilize user-centric bandwidth,Grocery,237.34,2.0,6469,"Aguirre, Sanford and Brooks",Out of stock,0.1,28
10c6b056-59dc-4276-b820-effae10908ab,enhance revolutionary portals,Toys,41.02,4.0,2971,Chang Ltd,In stock,17.01,16
28e9dfb6-678e-41a1-afcf-dbbdf907a65e,re-contextualize clicks-and-mortar mindshare,Toys,432.14,1.1,1418,Salazar-Long,Out of stock,10.83,40
2b641231-7abf-4f15-9585-c9ada14c7e96,streamline 24/365 niches,Beauty,419.65,1.9,5590,"Bell, Reynolds and Dunn",In stock,5.91,47
c6cb4f99-0048-4639-ba6e-3fdb75a786f3,synthesize distributed schemas,Toys,388.77,2.1,9663,Lawson-Long,In stock,2.57,17
95012745-c3ef-4123-a937-54b0e2c24c0a,exploit one-to-one experiences,Beauty,241.98,1.0,8480,"Guzman, Blackwell and Welch",In stock,6.37,33
992bef8d-2d69-4bc2-8055-3bf5d242da28,synergize proactive technologies,Beauty,438.42,1.8,5867,"Roberson, Sullivan and Edwards",In stock,2.94,48
ce56a4cd-ad3f-4321-a05e-0b1d4c25e035,innovate compelling relationships,Home & Kitchen,245.62,4.8,4160,Harris-Johnson,In stock,6.97,40
994a148b-5d4a-45b9-9163-e940767a83b6,synthesize leading-edge ROI,Sports,101.34,3.1,9826,Neal Group,Out of stock,5.88,2
7366fe65-9005-4d94-99b1-a3b9dc7b378d,syndicate open-source functionalities,Automotive,244.5,2.6,3034,Wright Inc,In stock,12.75,20
70042a43-d478-492f-9652-78486a51e0ff,scale transparent models,Automotive,168.17,3.5,7967,Hall and Sons,Out of stock,11.62,0
1d2a8f04-0175-4400-831c-6f65d69c1888,scale world-class synergies,Electronics,155.31,4.0,2783,Chen PLC,In stock,3.73,28
659597a2-46d0-44f2-a033-bc6314451eec,embrace world-class experiences,Health & Personal Care,279.14,1.8,4750,Martinez-Beck,Out of stock,12.8,46
2d1e756a-7fc3-45a1-b4a8-470a1981d829,re-intermediate customized niches,Home & Kitchen,366.38,1.1,1928,Morgan-Bailey,In stock,10.78,29
d30a3baf-5956-4da8-95d1-c1b94b4d7629,morph compelling initiatives,Books,468.66,1.5,8823,Holloway Inc,Out of stock,10.17,36
c1fcb703-0c31-4fd0-a473-12ccf08e14ca,utilize dynamic metrics,Toys,398.18,2.8,8063,"Mclaughlin, Nash and Shannon",Out of stock,8.97,45
f111de49-9479-4f75-b42a-1707a40754b1,envisioneer B2C partnerships,Automotive,82.44,1.2,6012,"Bautista, Gonzales and Thomas",In stock,2.68,5
fc117c54-b2e6-458e-9e51-2e7a888604e5,deploy back-end deliverables,Sports,150.15,4.7,4109,Hudson-Roberts,Out of stock,17.02,13
2cf15ea6-6c23-40f4-915e-7be2580c3587,facilitate out-of-the-box convergence,Electronics,78.3,3.4,8447,Hart-Yu,Out of stock,0.4,22
5bf93f96-d5fb-4885-a392-1ebd5b13dabc,syndicate scalable partnerships,Clothing,277.38,4.6,868,"Weeks, Thornton and Burns",In stock,14.43,33
15015df6-33f0-4630-aad7-ade08c86a4d0,cultivate 24/365 relationships,Books,425.8,4.3,7057,"Warner, Gonzalez and Mitchell",Out of stock,16.27,5
dacd4b86-e101-4e70-af4a-ff64b9a8d758,seize strategic web services,Toys,93.66,1.1,1092,"Zavala, Mathis and Pineda",Out of stock,2.86,25
4ea625fb-df29-4533-8787-69d919d57ec0,incubate distributed solutions,Toys,160.91,3.9,4143,Hughes-Elliott,Out of stock,19.37,48
2e7ae69a-1bb0-47b9-89b0-d95f6d0f8be8,embrace B2B systems,Books,403.65,1.5,9928,Moss LLC,In stock,4.62,2
85eab482-0c87-4fd1-b4eb-cefbba88c122,re-contextualize dot-com initiatives,Books,178.62,3.6,8334,"Garcia, Campos and Stone",Out of stock,11.55,7
1c187ebb-96d6-4096-835a-059906d11518,orchestrate one-to-one networks,Sports,80.68,1.1,7169,George LLC,Out of stock,19.14,32
2a7e0f42-9c5d-4b34-8f4b-27b46eee7fea,architect compelling methodologies,Clothing,60.62,2.3,2640,"Hartman, Glover and Davis",Out of stock,17.18,11
ec578ed6-2155-42e3-8384-928234ebe668,streamline one-to-one info-mediaries,Sports,360.88,4.1,6005,Larsen-Church,In stock,7.2,11
6dfc9623-3cf2-4245-b716-5f2703244bcc,e-enable viral functionalities,Grocery,482.52,3.1,5349,"Aguilar, Huff and Woods",Out of stock,9.07,50
b61e761e-7624-468e-b3dc-b5bd081b343a,utilize ubiquitous platforms,Automotive,21.67,2.3,1077,"Herrera, Johnson and Orr",Out of stock,1.87,42
d51d048a-cecb-4482-b390-66bfb6741057,maximize vertical e-tailers,Clothing,148.93,4.8,6834,Reynolds Inc,In stock,16.11,38
5aecaa53-cd58-42f9-b5b8-d8c3de4a0084,generate cross-platform partnerships,Home & Kitchen,55.77,3.8,3472,Crane-Clarke,In stock,15.88,48
68342b9f-5b65-4f12-9b69-7488e9a5d9dd,deliver out-of-the-box web services,Home & Kitchen,262.03,4.8,9661,Blair-Barrett,Out of stock,8.62,22
d0914638-5796-4589-ae20-93edcbbb55b2,grow rich models,Health & Personal Care,139.75,4.8,46,Yates-Ramsey,In stock,1.53,39
6eb480b3-9ae6-4a09-b427-0b01e7e5dbc4,incubate proactive interfaces,Electronics,420.82,4.4,2305,Potter-Kennedy,In stock,2.95,35
4eecb3e7-c0aa-49b8-a9be-4e685f186146,repurpose impactful e-commerce,Home & Kitchen,182.21,2.8,7357,Moore LLC,Out of stock,14.74,11
d3838d27-8984-4002-9b21-b459bc63b4a1,orchestrate B2B content,Sports,299.43,4.1,5642,Lowe PLC,Out of stock,19.42,40
203caef0-d196-4af2-9cb2-abeda2ef27ea,visualize out-of-the-box solutions,Sports,482.44,1.2,1113,"Powell, Waters and Brown",Out of stock,17.17,31
a39a0c5d-06b8-47a0-bafc-e64a83a7a55f,transition vertical metrics,Toys,447.04,2.7,5017,Jimenez Inc,In stock,17.16,46
30a1071f-20b6-450b-9f71-fc8622caeadc,expedite killer e-business,Automotive,371.52,4.8,9389,Henderson-Bowman,Out of stock,8.43,49
ba259cdb-4eb3-4c2e-b1d1-b9ccce4046ca,maximize magnetic e-tailers,Sports,124.4,2.4,8856,Vasquez Group,Out of stock,8.99,23
c9289e49-cb9a-4e55-abf1-f98222eb232b,innovate user-centric convergence,Clothing,346.4,4.2,2410,"Hughes, Simmons and Wolfe",Out of stock,15.79,2
5330c216-46d1-42a5-93d6-9da2f5940de9,integrate best-of-breed initiatives,Grocery,415.27,1.8,6060,Willis-Warner,In stock,6.13,21
127914f4-c5ee-4626-bcd2-7ec054a50e26,visualize impactful users,Toys,393.38,2.2,234,"Mcconnell, Bonilla and Osborne",In stock,7.54,22
55fab5bd-9b33-4496-9262-e13d172556d3,empower frictionless synergies,Beauty,173.14,3.9,2420,Stewart-Ward,In stock,10.49,39
f3125c9f-51a3-4a6d-bf3a-306ba703d5d0,visualize ubiquitous markets,Sports,161.03,2.5,177,Short-Cole,Out of stock,16.41,21
32ba3af9-990e-40f1-a29c-508e76e0b58e,reinvent front-end web services,Clothing,27.18,3.1,6594,Hernandez LLC,Out of stock,11.68,11
4d922c5d-19ff-49a9-823d-830cb4d1e265,deliver compelling partnerships,Toys,288.73,2.3,4936,Castillo Group,Out of stock,3.93,39
49402cef-912d-4fea-8f70-2269596607ba,empower holistic channels,Electronics,42.01,3.6,5799,Carlson PLC,In stock,11.46,40
08514c8a-e336-4fd8-9b68-0d78e1d6b487,harness user-centric e-markets,Books,348.63,4.0,1545,Holden Ltd,In stock,14.08,4
162dc8c0-0646-4aa9-9167-3484e8464e33,aggregate intuitive niches,Grocery,455.89,3.4,260,Garner Inc,In stock,7.49,36
9267d399-17ff-4d3e-99e6-32c5b87f27d6,grow collaborative e-business,Beauty,383.37,1.6,9170,Williams Group,In stock,16.17,25
cb162141-937e-461f-9702-e41e9a65e371,embrace front-end e-markets,Home & Kitchen,75.04,1.8,1690,Davis-Edwards,Out of stock,0.37,17
317a5990-bc22-4ca8-8700-c5b49bc12772,utilize extensible models,Electronics,297.77,1.1,8084,"Foley, Sullivan and Keith",In stock,8.43,19
f49f84e9-cb4c-47d0-800b-8e1e040af15d,iterate dynamic bandwidth,Clothing,95.97,3.8,5449,"White, Santiago and Faulkner",Out of stock,11.16,22
e2cb65b1-97df-4748-a2f6-93bd53cf84d6,extend extensible content,Electronics,318.35,1.4,1741,Jimenez-Martinez,Out of stock,7.02,48
326b9126-815f-4137-a997-93334a9c1bfa,incubate 24/365 bandwidth,Beauty,458.85,2.9,8160,Jones-Olson,In stock,6.62,35
50ff59ce-a466-44e6-8b29-bb4f90478212,enable magnetic users,Electronics,49.18,3.0,3358,"Dunn, Blackwell and Elliott",In stock,2.59,38
9153d495-3173-4a5f-a98f-9a7bd8703705,mesh bricks-and-clicks portals,Home & Kitchen,85.1,1.3,6095,"Joseph, Cowan and Marks",Out of stock,14.94,29
500945eb-3c41-4a48-a752-9abe0753b3a0,expedite revolutionary markets,Automotive,279.0,3.7,3048,"Allen, Harris and Malone",In stock,0.65,42
495acbfe-26d1-4632-9d96-f1d2fabeb00b,deploy real-time solutions,Beauty,444.25,2.1,7756,Ray-Lara,Out of stock,16.53,42
81699c05-a2ff-4e4b-b1f4-ac5960b83272,envisioneer killer systems,Grocery,119.3,4.0,2976,Hutchinson-Underwood,Out of stock,5.6,13
5129938d-f54e-4cfc-9f7e-623fdbd091d1,integrate proactive methodologies,Books,492.85,3.0,674,Crosby and Sons,Out of stock,13.89,45
4d16ca60-6723-4b67-ac8c-d5349c95adfb,generate granular interfaces,Clothing,307.04,3.2,8539,Flores-Garza,In stock,14.6,5
6e1dc1d6-7a1f-4b32-887f-08afed73d83f,extend killer content,Sports,269.0,4.2,8891,"Harris, Schaefer and Bryant",In stock,17.99,12
f78f5368-e71b-48c3-abd0-31c321a61d43,strategize user-centric e-services,Health & Personal Care,279.34,4.3,5839,Watson-Lawson,Out of stock,12.75,48
b28a6e38-9eda-44bb-89d7-16f92a518d67,drive collaborative synergies,Grocery,380.6,2.4,1089,"Warner, Thompson and Burke",Out of stock,18.62,41
b4176f42-07eb-4f61-bc7b-0285fb6d6d82,streamline innovative paradigms,Clothing,207.78,4.1,6104,Dawson-Reyes,Out of stock,0.65,0
1ca66fe1-a587-4cb5-86e7-735590f8ea33,optimize rich convergence,Books,414.58,3.6,280,"Smith, Bailey and Wagner",Out of stock,11.72,13
ba9ad1d7-ae6d-4313-87bb-9bd61c966fe2,strategize viral e-commerce,Sports,288.09,1.4,845,"Sanchez, Stewart and Galloway",In stock,1.0,49
9a220bda-30b7-4ed4-81e1-7f6c7c9f1241,enable revolutionary relationships,Clothing,41.42,4.4,7589,Reed-Brown,In stock,19.71,43
99ed3742-2dd1-4eee-a343-39ca1ebe9c0d,deploy seamless schemas,Health & Personal Care,476.64,2.5,1299,Mcgee-Mitchell,In stock,19.52,5
3502ff52-e594-4194-a01a-7b975a6ab3eb,extend clicks-and-mortar action-items,Toys,130.1,4.0,6918,Bowman Ltd,In stock,3.9,9
187d16aa-a5df-4cd6-81cc-c4779496dc91,incubate transparent convergence,Sports,122.76,2.1,9222,Simpson Inc,Out of stock,7.15,49
70e86272-0151-420c-8020-a12ce3161074,transition seamless functionalities,Health & Personal Care,169.57,4.9,8640,Smith and Sons,In stock,10.55,24
38807c9b-f318-4796-8d46-ff3f7a2e8b76,synergize e-business platforms,Sports,213.24,4.2,1117,Lopez LLC,Out of stock,3.98,38
8465af88-9995-425b-b402-0bef6610ddac,mesh end-to-end info-mediaries,Beauty,486.45,4.5,9188,"Davis, Sanchez and Anderson",In stock,13.84,2
821d58f8-7680-4689-966c-40f9cbe8c086,evolve enterprise solutions,Beauty,268.97,3.3,8204,Garcia Ltd,Out of stock,11.57,16
0a29add4-3749-4e76-825c-ca2cf57ea52b,repurpose intuitive web services,Automotive,83.69,4.0,8849,"Avila, Frederick and Vasquez",In stock,15.02,10
6e23cb12-b7bb-4e45-8854-948de8400548,e-enable virtual e-tailers,Automotive,207.26,4.3,2819,Carr Group,In stock,1.12,35
7ae959ba-0463-41e6-ae9b-f23f627a169c,streamline viral solutions,Electronics,269.75,2.1,302,Andrews-Powell,Out of stock,3.64,7
c58773bc-814c-46b6-9b7d-ce2f875201da,unleash 24/365 applications,Home & Kitchen,310.45,1.1,9259,"Thomas, Perry and Cunningham",Out of stock,7.07,19
f493d1b8-f7a6-4171-8ab5-ad4071d5cb59,reinvent B2B eyeballs,Books,191.16,4.4,3167,Stuart Group,Out of stock,12.49,27
0d0f701f-f4d1-44b3-b0a0-47bb10748930,integrate B2B channels,Clothing,285.87,2.6,8514,Henry Group,Out of stock,17.84,0
f1fbee6a-9cff-4e87-8130-99d806404455,engage cross-media relationships,Health & Personal Care,412.53,2.4,1668,Smith-Dean,In stock,3.62,46
dbda9f11-d43f-46f2-bf15-09b6073b8bc8,matrix world-class partnerships,Toys,483.84,1.5,9643,"Hawkins, Long and Andrews",In stock,19.78,19
d49c822f-5c18-4136-a21c-f21615e15a66,empower user-centric initiatives,Home & Kitchen,92.31,2.1,4947,"Reynolds, Salinas and Evans",In stock,0.51,33
138b9508-cdd8-4de6-b4df-dfa357ab7251,facilitate turn-key schemas,Automotive,312.39,3.0,2023,Stevens-Wilson,In stock,15.65,44
7de71489-6f93-4444-8294-9030913822e7,scale end-to-end web services,Clothing,350.5,1.6,2129,Green-Evans,In stock,18.97,44
183396c5-77e1-42b6-8be7-59f0ad3cf15c,exploit compelling action-items,Beauty,449.63,1.3,2767,"Walker, Williams and Davis",In stock,7.27,50
d5cae624-0137-4221-a840-15a8ab52c753,matrix world-class web-readiness,Grocery,254.87,2.4,816,Baxter Ltd,Out of stock,1.94,10
eb098b67-0b19-439d-bb43-4dfc40bf0d71,envisioneer wireless info-mediaries,Clothing,340.33,4.3,6115,"Anderson, Hughes and Allen",In stock,6.12,34
fe61b5bb-e67f-4710-a5a9-f4fc2ee30223,synergize vertical interfaces,Grocery,311.26,2.5,8983,"Carroll, Lane and Clarke",Out of stock,4.74,35
70f4a446-d810-4ca9-a720-066cef109ed5,leverage 24/365 ROI,Clothing,283.12,4.1,3355,Lee Group,In stock,16.49,0
f7b6727e-3fb8-486e-b357-39b1066fa3b3,maximize dynamic action-items,Automotive,422.09,2.5,893,Mcmillan-Carroll,Out of stock,16.21,32
604904c5-efec-4211-806c-3d0a561d107a,utilize extensible portals,Toys,436.87,4.6,8008,Anderson Ltd,In stock,5.3,4
f7723b9d-67f4-4369-9809-e5cd6d4079d3,evolve next-generation e-markets,Beauty,483.24,2.1,5508,"Jones, Clark and Potter",In stock,19.17,50
68f21da6-2529-4877-a89b-6514cc6f0d57,iterate clicks-and-mortar content,Toys,148.71,4.9,4933,Adkins-Lopez,Out of stock,5.35,18
80557dfb-89f5-4a6d-a293-f64d7cdcf57e,facilitate innovative eyeballs,Electronics,490.4,2.6,1538,Hicks-Grimes,Out of stock,4.8,8
e62b7e50-5bf4-4f8b-96d1-27d594c48c36,syndicate magnetic convergence,Books,182.07,1.3,7938,Wise-Price,In stock,3.19,10
